freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
1414.28727684,1.04840195959e-07,-5.77307546036e-09,1.11998986791e-07,-6.38511755148e-09,1.14091277471e-07,-5.73010579632e-09,2.95262106877e-07,-5.71473193959e-08
1461.75487861,1.02986343779e-07,6.1806176105e-10,1.12251279091e-07,1.37136329198e-09,1.12170053e-07,7.0723989448e-10,2.08691409639e-07,-5.77351914515e-08
1510.8156314,1.06026033762e-07,-1.10670979338e-10,1.11480659395e-07,-9.58896503679e-10,1.15368680776e-07,5.42383410578e-11,1.29851090218e-07,-6.14077908667e-08
1561.523006,1.09350669414e-07,-2.73522659693e-09,1.20807809479e-07,-4.44668403797e-09,1.16475788147e-07,-2.73389665363e-09,7.62484358823e-08,-5.68576627447e-08
1613.93226784,9.81368777167e-08,-5.7488397008e-10,1.07091579376e-07,-8.0767091081e-10,1.06927490708e-07,-8.07697441666e-10,9.50603306222e-08,-5.8153278489e-08
1668.1005372,1.08245276122e-07,-1.08253726541e-08,1.14670999943e-07,-1.28133851393e-08,1.1641555764e-07,-1.10499392819e-08,1.51610946076e-07,-6.39534764411e-08
1724.08685151,1.11998354509e-07,7.89463869585e-09,1.19001029579e-07,6.33730168656e-09,1.23474461407e-07,8.12187351304e-09,1.9599785992e-07,-5.86210531024e-08
1781.95222966,1.07556514318e-07,-6.51513649695e-09,1.17149196857e-07,-4.28162041758e-09,1.16164396554e-07,-6.45565783407e-09,2.29342804832e-07,-6.18934310547e-08
1841.7597385,1.11522605656e-07,4.21847806907e-09,1.1651182829e-07,5.78885222345e-09,1.17832046993e-07,3.95486760803e-09,2.44076318607e-07,-7.08719160237e-08
1903.57456159,1.09051065801e-07,-8.26535314875e-09,1.15050320187e-07,-8.3393514364e-09,1.15086785837e-07,-8.33936451989e-09,2.35148615356e-07,-6.10736733988e-08
1967.46407025,1.04360395547e-07,-2.56960032331e-09,1.07655312869e-07,-4.88170959729e-09,1.10929298542e-07,-2.61825168607e-09,2.09441649242e-07,-6.26000950384e-08
2033.49789698,1.08019769387e-07,-8.8456914019e-09,1.14833419568e-07,-9.5010259717e-09,1.13232529205e-07,-8.73931325654e-09,1.73085435973e-07,-6.01554740238e-08
2101.74801133,1.06118353693e-07,9.08229864792e-09,1.13177465996e-07,5.36544100594e-09,1.13020367888e-07,9.22335265722e-09,1.31412990628e-07,-5.55894496117e-08
2172.28879838,1.08127780299e-07,-4.5038619748e-09,1.17269483504e-07,-5.14813141925e-09,1.15212080063e-07,-4.36642482772e-09,9.31400998149e-08,-5.75220276455e-08
2245.19713977,1.05116442106e-07,-5.14086998221e-09,1.12709392715e-07,-4.96026872174e-09,1.15563218621e-07,-5.35631393717e-09,7.61561340252e-08,-5.84262328423e-08
