freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
542.958985962,9.91829293675e-08,-9.14209925612e-09,1.09449792999e-07,-6.73471317225e-09,1.07071025607e-07,-9.16755243525e-09,2.77863847168e-07,-6.51229319607e-08
561.182271531,1.05418778424e-07,-6.76024625912e-09,1.13801587863e-07,-9.07141132161e-09,1.15851348279e-07,-6.77154813803e-09,2.56489420948e-07,-7.05926102252e-08
580.01718366,9.77474367563e-08,-1.05035217078e-09,1.0861709739e-07,6.44242023816e-10,1.10521757596e-07,-9.24299241061e-10,2.29797181864e-07,-6.93520032312e-08
599.484250319,1.04013691349e-07,4.87679341197e-10,1.11571313946e-07,-1.97444918702e-09,1.1166974265e-07,4.29763585417e-10,2.05200147709e-07,-7.04947440917e-08
619.604688455,9.67881712925e-08,2.74358434688e-09,1.04165910603e-07,3.76347551024e-09,1.06393902369e-07,2.94417638628e-09,1.74930377456e-07,-6.91549272572e-08
640.40042712,1.01675800181e-07,2.55558197618e-09,1.09200892432e-07,1.87796643817e-09,1.12612064852e-07,2.50649438124e-09,1.40511380585e-07,-6.87257919813e-08
661.894131366,9.26954009683e-08,-5.85264014495e-09,1.0085959658e-07,-5.67876673451e-09,1.04335000138e-07,-5.89278389785e-09,1.05623245304e-07,-6.04679577043e-08
684.109226951,9.83387966289e-08,-2.91886185852e-09,1.05333038055e-07,-2.00118505173e-09,1.06332378706e-07,-3.094850923e-09,7.6747458224e-08,-5.86529522808e-08
707.069925872,9.69439084306e-08,-2.25089630258e-10,1.0469258707e-07,-2.13788069746e-09,1.07042295115e-07,-3.51979967793e-10,7.26276992123e-08,-5.99566275154e-08
730.801252749,8.99083620666e-08,3.22490935416e-09,9.54797055417e-08,2.28145246626e-09,9.7849399174e-08,3.19317751386e-09,9.80802872261e-08,-6.17678873262e-08
